id,image_name,MAE_value,pixel_count,cropmark_median,cropmark_min,cropmark_max,cropmark_std,percentile_rank,min_max_rank,layer_valid_pixels,layer_mean,layer_median,layer_min,layer_p90,layer_p95,layer_max,layer_std,stats_source,cropmark,replant_2024,is_detected_with_natural_color,comments,derived_product_name,replant_2025
8,COMB12_mae.tif,15.83396053314209,92,15.970649719238281,14.818995475769043,17.00551414489746,0.7445958256721497,0.9045754168614503,0.5345910390218099,68860589,13.69,13.52,9.9,15.78,16.57,21.0,1.54,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
9,COMB12_mae.tif,12.234237670898438,284,12.263723373413086,11.775708198547363,12.600052833557129,0.26553699374198914,0.17135175826044707,0.21029168206292226,68860589,13.69,13.52,9.9,15.78,16.57,21.0,1.54,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,SR,0
10,COMB12_mae.tif,15.62474536895752,70,15.73198127746582,14.655253410339355,16.066152572631836,0.39305007457733154,0.8861586560056871,0.515742826032209,68860589,13.69,13.52,9.9,15.78,16.57,21.0,1.54,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
11,COMB12_mae.tif,15.540691375732422,21,15.56067943572998,15.248028755187988,15.784822463989258,0.16205556690692902,0.87800345419642,0.5081703942101281,68860589,13.69,13.52,9.9,15.78,16.57,21.0,1.54,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
12,COMB12_mae.tif,13.370487213134766,171,13.15609359741211,12.416247367858887,14.943191528320312,0.8938335180282593,0.45309869481366183,0.3126565056878167,68860589,13.69,13.52,9.9,15.78,16.57,21.0,1.54,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,MTVI,0
13,COMB12_mae.tif,12.614469528198242,109,12.58981704711914,12.165691375732422,13.004311561584473,0.22532370686531067,0.25071908693665107,0.24454680434218395,68860589,13.69,13.52,9.9,15.78,16.57,21.0,1.54,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,PCA_COMB22,0
14,COMB12_mae.tif,15.983036041259766,30,16.029224395751953,15.509891510009766,16.35601043701172,0.245028555393219,0.9160705988152381,0.5480212649783572,68860589,13.69,13.52,9.9,15.78,16.57,21.0,1.54,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,TCARI_OSAVI,0
15,COMB12_mae.tif,13.712718963623047,287,13.534049987792969,13.106063842773438,14.73031234741211,0.5540668964385986,0.5582244874495628,0.3434881949209952,68860589,13.69,13.52,9.9,15.78,16.57,21.0,1.54,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
16,COMB12_mae.tif,14.075141906738281,130,14.071240425109863,12.956413269042969,15.287652015686035,0.7550686597824097,0.6532275522650555,0.37613891051696224,68860589,13.69,13.52,9.9,15.78,16.57,21.0,1.54,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
17,COMB12_mae.tif,14.262747764587402,478,14.066047668457031,12.514593124389648,16.684980392456055,0.9786947965621948,0.6964498517432083,0.3930403391520182,68860589,13.69,13.52,9.9,15.78,16.57,21.0,1.54,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Follow crop,,0
18,COMB12_mae.tif,13.902728080749512,83,13.950017929077148,13.389327049255371,14.237542152404785,0.25910741090774536,0.6105585736421744,0.3606061334008569,68860589,13.69,13.52,9.9,15.78,16.57,21.0,1.54,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
19,COMB12_mae.tif,15.765048027038574,111,15.794415473937988,15.540885925292969,15.979371070861816,0.10405850410461426,0.898715954927426,0.5283827051386103,68860589,13.69,13.52,9.9,15.78,16.57,21.0,1.54,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Tractor,,0
1,COMB130_mae.tif,15.829917907714844,98,15.851921081542969,15.468595504760742,16.08127784729004,0.1620572954416275,0.9305760077073985,0.47527256042383126,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,0,,,0
2,COMB130_mae.tif,15.022148132324219,306,15.249528884887695,13.423201560974121,16.18720054626465,0.8524749279022217,0.8610364921508296,0.41085710784084684,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
3,COMB130_mae.tif,14.041964530944824,320,14.055932998657227,13.344099044799805,14.713342666625977,0.4335140585899353,0.6815764094030622,0.33269254632733847,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
4,COMB130_mae.tif,12.1832914352417,440,12.129508018493652,11.062161445617676,12.924357414245605,0.4302283227443695,0.1493959193407422,0.18447300121544655,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
5,COMB130_mae.tif,14.717270851135254,208,14.622916221618652,14.473554611206055,15.049046516418457,0.20045709609985352,0.8209731984720607,0.3865447249709134,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
6,COMB130_mae.tif,13.440596580505371,591,13.176840782165527,11.951925277709961,16.17514991760254,0.915158212184906,0.4969693477353207,0.2847365694182912,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
7,COMB130_mae.tif,13.753026008605957,98,13.803013801574707,12.865216255187988,14.324996948242188,0.3782402276992798,0.6002190454688094,0.3096511968585293,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
8,COMB130_mae.tif,14.339459419250488,92,14.441532135009766,13.414935111999512,14.706690788269043,0.35183870792388916,0.7526562399865618,0.3564162216308205,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
9,COMB130_mae.tif,16.404151916503906,284,16.2415771484375,15.162589073181152,17.769699096679688,0.6669812798500061,0.9577659871599413,0.5210647461326879,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,SR,0
10,COMB130_mae.tif,12.961766242980957,70,12.961423873901367,12.800732612609863,13.13675308227539,0.0998605489730835,0.34991816581760576,0.24655233197615292,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
11,COMB130_mae.tif,13.032459259033203,21,13.025434494018555,12.934409141540527,13.16727066040039,0.07166804373264313,0.3702576084558324,0.2521897335752156,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
12,COMB130_mae.tif,15.333827018737793,171,15.488876342773438,13.510380744934082,16.841646194458008,1.237780213356018,0.8926329108221831,0.43571188347191336,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,MTVI,0
13,COMB130_mae.tif,11.913578987121582,109,11.899446487426758,11.708386421203613,12.160603523254395,0.10484662652015686,0.0967022515593063,0.16296483150889815,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,PCA_COMB22,0
14,COMB130_mae.tif,11.862567901611328,30,11.84803581237793,11.727129936218262,12.014693260192871,0.08413424342870712,0.0880998854076023,0.15889696185098315,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,TCARI_OSAVI,0
15,COMB130_mae.tif,12.264546394348145,287,12.337422370910645,11.575825691223145,12.867833137512207,0.3650910258293152,0.1674705105993212,0.19095266302616787,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
16,COMB130_mae.tif,16.06198501586914,130,15.991079330444336,15.688312530517578,16.6840877532959,0.2731759548187256,0.9432079211521122,0.493778709399453,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
17,COMB130_mae.tif,12.761316299438477,478,12.842391014099121,11.821414947509766,13.36729907989502,0.3824019730091095,0.2932787577521302,0.23056748799349897,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Follow crop,,0
18,COMB130_mae.tif,13.120808601379395,83,13.084221839904785,13.071252822875977,13.36910629272461,0.07620967924594879,0.3960951306995065,0.2592351356761878,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
19,COMB130_mae.tif,14.27956485748291,111,14.273845672607422,14.00178337097168,14.683428764343262,0.16338297724723816,0.739342993421099,0.3516399407881109,68860589,13.59,13.45,9.87,15.42,16.21,22.41,1.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Tractor,,0
1,COMB131_mae.tif,15.883859634399414,98,16.041603088378906,14.990494728088379,16.232494354248047,0.34168103337287903,0.7795183831494674,0.40958783587857545,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,0,,,0
2,COMB131_mae.tif,17.6218204498291,306,17.84191131591797,15.635793685913086,19.20492172241211,1.127880334854126,0.9290024225613289,0.5322385638552648,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
3,COMB131_mae.tif,14.042505264282227,320,14.056238174438477,13.344470977783203,14.713663101196289,0.43364375829696655,0.45731323907206195,0.2796404561949348,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
4,COMB131_mae.tif,12.272712707519531,440,12.13949203491211,11.09162712097168,13.92228889465332,0.7495233416557312,0.07597172890867954,0.15474331034012218,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
5,COMB131_mae.tif,15.503657341003418,208,15.556262016296387,14.555805206298828,16.911514282226562,0.6221306324005127,0.7302341111255961,0.3827563402260704,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
6,COMB131_mae.tif,14.749805450439453,591,14.618125915527344,13.338563919067383,16.390640258789062,0.7077080607414246,0.6110436551740793,0.3295557833761082,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
7,COMB131_mae.tif,16.1822509765625,98,16.39608383178711,15.153491020202637,17.27818489074707,0.7211306691169739,0.8126961853317868,0.43064579933398023,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
8,COMB131_mae.tif,15.88092041015625,92,15.951047897338867,14.97195816040039,16.857675552368164,0.643057107925415,0.7791721183215554,0.4093804100321983,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
9,COMB131_mae.tif,18.436128616333008,284,18.338415145874023,17.21366310119629,19.54627799987793,0.5979496240615845,0.962753411824578,0.5897056186544113,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,SR,0
10,COMB131_mae.tif,15.294407844543457,70,15.278249740600586,14.791034698486328,15.789996147155762,0.358711838722229,0.6996842562586852,0.3679892621413872,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
11,COMB131_mae.tif,15.325836181640625,21,15.325900077819824,15.261187553405762,15.390756607055664,0.03810238465666771,0.7043468361852089,0.3702072111249559,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
12,COMB131_mae.tif,17.783113479614258,171,18.216590881347656,14.352344512939453,19.965360641479492,1.909895896911621,0.9372733364217957,0.5436212759078517,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,MTVI,0
13,COMB131_mae.tif,13.475130081176758,109,13.422175407409668,13.199058532714844,14.014586448669434,0.17256848514080048,0.30437079183275645,0.23959986458551571,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,PCA_COMB22,0
14,COMB131_mae.tif,12.20527172088623,30,12.20772933959961,12.163398742675781,12.246703147888184,0.026525650173425674,0.06877103534505057,0.14998388997079962,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,TCARI_OSAVI,0
15,COMB131_mae.tif,13.085144996643066,287,12.914114952087402,12.67556095123291,14.233469009399414,0.39768344163894653,0.2084235294589188,0.21207798141447187,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
16,COMB131_mae.tif,16.16584587097168,130,16.175128936767578,14.31187915802002,17.792625427246094,1.225942850112915,0.8109744457747813,0.4294880642887565,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
17,COMB131_mae.tif,14.242509841918945,478,14.130091667175293,12.703838348388672,16.449838638305664,0.8671892285346985,0.5061483862707012,0.2937551052871521,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Follow crop,,0
18,COMB131_mae.tif,15.817368507385254,83,15.812540054321289,15.714667320251465,15.970658302307129,0.052802637219429016,0.7715355586052277,0.4048954486510412,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
19,COMB131_mae.tif,15.381715774536133,111,15.396345138549805,15.227386474609375,15.519558906555176,0.07911387085914612,0.7125495397664984,0.37415072509076447,68860589,14.58,14.22,10.08,17.16,18.07,24.25,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Tractor,,0
1,COMB132_mae.tif,16.83995246887207,98,16.95520782470703,16.0620059967041,17.173620223999023,0.3032034635543823,0.9227314480275502,0.49048290830669977,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,0,,,0
2,COMB132_mae.tif,15.240291595458984,306,15.19527530670166,14.132964134216309,16.32198143005371,0.7377709746360779,0.772039417205682,0.37775134569830754,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
3,COMB132_mae.tif,14.0423002243042,320,14.056249618530273,13.344219207763672,14.713319778442383,0.4335818886756897,0.5465909389767201,0.29332630192418596,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
4,COMB132_mae.tif,12.632166862487793,440,12.410398483276367,11.258203506469727,14.93387508392334,0.8426035642623901,0.16698433991030776,0.1939511530999149,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
5,COMB132_mae.tif,13.236370086669922,208,13.204286575317383,12.646624565124512,13.883359909057617,0.36087682843208313,0.3128072285295149,0.23653066149893737,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
6,COMB132_mae.tif,14.450758934020996,591,14.146000862121582,13.352492332458496,16.313209533691406,0.8179356455802917,0.6412592695075553,0.32211127089647607,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
7,COMB132_mae.tif,17.392271041870117,98,17.644939422607422,16.026477813720703,18.60453987121582,0.8234610557556152,0.9492051541993055,0.5294059930845748,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
8,COMB132_mae.tif,17.389301300048828,92,17.501325607299805,16.090620040893555,18.40856170654297,0.7955402135848999,0.94908720574551,0.5291967089534058,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
9,COMB132_mae.tif,15.045048713684082,284,15.007396697998047,13.72156810760498,16.22681427001953,0.6291607618331909,0.7443402350218061,0.3639921574125498,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,SR,0
10,COMB132_mae.tif,15.491085052490234,70,15.36851978302002,15.069626808166504,16.093626022338867,0.35474857687950134,0.8049916767339879,0.3954253032057952,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
11,COMB132_mae.tif,15.608803749084473,21,15.595686912536621,15.520236015319824,15.720541954040527,0.06237458810210228,0.8189779643040811,0.403721194438652,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
12,COMB132_mae.tif,15.081442832946777,171,15.066733360290527,13.50914192199707,16.07328224182129,0.8641853332519531,0.7496934422097377,0.36655692973550225,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,MTVI,0
13,COMB132_mae.tif,15.081652641296387,109,14.933833122253418,14.399331092834473,16.01470375061035,0.4771621525287628,0.7497234448575513,0.3665717153838186,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,PCA_COMB22,0
14,COMB132_mae.tif,12.49991226196289,30,12.51313591003418,12.339892387390137,12.580360412597656,0.06628285348415375,0.14140669055270497,0.1846308852687026,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,TCARI_OSAVI,0
15,COMB132_mae.tif,13.705904006958008,287,13.626500129699707,13.262057304382324,14.617032051086426,0.3648657202720642,0.45464921887322224,0.26961973269612455,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
16,COMB132_mae.tif,16.959716796875,130,17.01935577392578,16.1655216217041,17.763216018676758,0.4740009605884552,0.9292561816454983,0.49892295961064126,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
17,COMB132_mae.tif,14.51676082611084,478,14.808340072631836,12.360180854797363,16.55848503112793,1.4217461347579956,0.654651734100038,0.3267625670268386,68860589,14.16,13.86,9.88,16.48,17.41,24.07,1.7,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Follow crop,,0
